address,total_in,total_in_usd,total_out,total_out_usd
LWTWwnkp9ShyQb27UCkLBJ6brXJhATJGjV,14.5261126,1211.28,14.5261126,1202.09
LXj5VMpUuM1ycHo2TuKZDUwTV1z8joew35,16.95854884,1201.68,16.95854884,1201.68
LUWrJhKkK5pdw7o6mvKb6emXRXA3yeNHMm,17.01131031,1176.87,17.01131031,1198.13
LU2rAu2eMK28kZ594tqLq5MgeDmF9VJCdG,15.56505291,1196.68,15.56505291,1189.25
LgkLKMmyk17g8vDNcZySGYVaAAhsq7djiC,18.67366409,1186.62,18.67366409,1187.78
LSBoNCbau8pJmLzx68pRj45drFpbEcywYo,17.0001498,1187.12,17.0001498,1187.12
LMbpWnyJ6ydXyTrNA5dXx9pt5MPM6XQkqv,15.99085937,1176.33,15.99085937,1178.58
LPdWXdpMCDY3vac57vxeH8hZrSVAZZMWrw,13.83134075,1164.85,13.83134075,1156.53
Ldn3jEm2qmKnsCCn8y22Q7sJAacwADswjL,15.97429561,1143.28,15.97429561,1155.1
LPP39CRk38T7jp2Sec2Jq1EYDo9yySgnhu,14.6158238,1133.31,14.6158238,1138.27
LSNf7GjfJYkXtmM16BM4vLN4ZpdFWpPrwC,11.68457233,1133.03,11.68457233,1136.97
LVxsqJrbNFsePtK3HhFXvVDZY6kBmjEbCE,14.40428876,1135.07,14.40428876,1134.78
LU9vSyp8uJ2oHZ2qqbmSVNz9F6TDwys23a,15.78317685,1128.92,15.78317685,1130.74
LhE6kAJLaHiqjovuuqnihhyZDQSvPtajub,14.85917477,1130.0,14.85917477,1125.55
LQVV8cGqe1xJiXRKzm8pnE1MFz6zwJYHbT,14.4790976,1117.76,14.4790976,1115.74
LMo8tjcQbRne9oWFVARPAtr7mHzaV5h7Dq,14.79223999,1103.07,14.79223999,1113.89
LfetFu3oNtHqsvkVdGjom9gvjWkSDvKmTm,16.5233009,1106.89,16.5233009,1112.56
LL1jK7kep8W3uQnp678E3UVXJ2h8K8xdwP,14.4864907,1102.08,14.4864907,1111.0
LShCpThaTLSGpFKJrpvBF6K8cBndgfpJyB,11.61183284,1097.41,11.61183284,1090.45
LPAg3hQNxAVbWDdz9W5Bute6omsa8VGT28,14.4500023,1075.62,14.4500023,1087.71
LYbdfN7ayTbTv9Kw5e9KLPU95nm8HUAp8D,16.70388058,1060.27,16.70388058,1057.33
LTfnVeQ5doPXZ7u32nEZ8usMSmzKjujZLp,14.5917355,1054.81,14.5917355,1045.4
LUPUvh64URRBx3omQcPy2oF4uhGfMmhDoi,14.8,1036.44,14.8,1036.44
LMyPXjeQeb3thBmPhtiV4NmpQCBaAWUGK6,14.70546953,1048.3,14.70546953,1035.47
Lc7DMcZkvh7XV4nu9GftSokPMG3HGfda2c,14.19036294,1006.52,14.19036294,1027.95
LWT46uYFbecAbZd4DebdvG9kvcSp7RWHVe,14.41519648,1019.85,14.41519648,1018.23
Laj21dbwCTx2AikYhtWdGQ6TPCq5mALh5T,14.0,1012.34,14.0,1012.34
LiTQR2zeZYkPgqyJX81tLCgnQWvp289cZk,11.66992777,1009.53,11.66992777,1011.16
LNUzmPhQqdSY3V4gFCkBYNTL1NdVFEQd51,15.06541206,1005.44,15.06541206,1010.7
LLa2YHqKjcPGS35huW4pLkEKGbPd38f2Lp,13.19481505,1001.15,13.19481505,1009.54
Ld4HLEZX4iHVvZTUFqGEydS3hJ53My9inG,14.33773265,1017.52,14.33773265,1008.67
LQVRWZR7Hen1j3dMLNxgKWMKZv1CyTZgGw,13.40438837,1013.42,13.40438837,1008.1
LKhQgd85jCZu3kMn4qS53ZVsxTjmS8urF2,16.00146928,1002.64,16.00146928,1006.9
LKn7hVBLiKwLGr2wqxH3TMRUp5r6iwyNQG,13.29924813,997.28,13.29924813,1003.96
LcghXHXiYtFSs79859YeeDC8q2aNM6KSzC,15.02380373,981.26,15.02380373,987.53
LW9UHSrNFPFWHeEfiLfUhvpo4twqD7BQh2,13.34901721,982.66,13.34901721,984.77
LKMFfjqMFxwQpUgAe3eBanbHwCZdpTDqpC,12.60382033,951.08,12.60382033,953.82
LiKst4TAGdg9XKDUXAYkq3W7oAf8iNE3F6,14.37627836,947.15,14.37627836,951.28
LLzpK5nxNfv3ZsBPzNqG8c6JgR7DEUasey,14.61403956,948.85,14.61403956,948.85
La1ma6akmDzf3x6gnoJg7fELPQNayEYp21,11.95471666,937.85,11.95471666,946.12
Lh3NpwqYyuKPkM8MBSyravgAq6PLZh6Vk9,12.21367406,944.32,12.21367406,939.33
LgcP9vhjQ2nbQkQw6dvDTKhDuuTZH3pLJY,10.8526693,925.46,10.8526693,936.86
LWdnXU1nNoh2BMqCKFv3imJkMdHpjjLgoc,13.17249068,926.8,13.17249068,933.85
LceK5NLp67ViZGuN5QrE2BDBF5KF1bprPD,11.98279352,919.43,11.98279352,915.86
LfEfu3ZBB9m78nTE64QukiYAqjQBFcgHZg,12.23497176,915.82,12.23497176,909.14
LNjvbF7DmXy9spWXfuCfzADDMbhzfvSPCZ,14.18213219,887.28,14.18213219,905.42
LaJJkbzojtKiQo2aGT38QzJCWyPgw16Rbs,12.32802546,890.56,12.32802546,901.32
LhBdANjp52aiFsgrtm7B71PYrzS7kjMhYo,12.61539176,897.62,12.61539176,897.8
LfkKY4gzDSJRUeJ6BwQb5A3Z11pDgY5EyN,12.407572,896.23,12.407572,895.11
LdLkfeNwKQfRhHAGHNpC1fM8r3fPRWveL4,10.8466,881.75,10.8466,893.67
LdTQvvrEvtDAmveRbsyX1j1zweroBQQiaG,11.713107,914.91,11.713107,891.51
LdqJu9mBsCZUMDKBdK6ovw9cvyPRo82akX,9.53538672,896.01,9.53538672,879.86
LXeZ2WDxdkBomxrKvcrzmCd7eshTgN2Jyk,10.9438495,873.96,10.9438495,875.87
Lh6Erxe78gMm5FYnFLgRWJk1yQbqSUbSdJ,12.38140635,888.56,12.38140635,875.86
LgdNM17KEuKtihCuzykRhvEnfLoeuULHib,12.14458437,877.83,12.14458437,869.87
LUYeSx3JaM2e1Mkr4fRbd9S6Ujvin1UbPQ,11.15025711,870.49,11.15025711,867.35
LcEu2gK5GWEtgPqykUnUsnQELoF7ABFZ5y,12.31035428,866.23,12.31035428,866.64
LXfyhsRJLUJCC7szfDG6dpwUfxJuX1Hvfq,13.27369192,867.68,13.27369192,865.54
LbrJNwhgHrrP23bq7GWKfze2Xz3RoX2FeQ,12.2919559,861.22,12.2919559,865.1
LWtL9EduYLprRW9CHG9Gb7Ktn9Aga7YtfP,12.29017135,870.14,12.29017135,864.44
LhhZRddSGTTwoVBNR7L4Ghx2Kxt1zYxnxY,9.92898954,860.68,9.92898954,859.91
LUeoZ1GDqxnmhwrhtkhk9ZZvYWvCE97aEv,11.70746714,839.88,11.70746714,843.12
LNDzo8ohYVVPcJiaSD8f4Nf76dD1XfTp7x,9.53347051,821.47,9.53347051,839.22
LQm27G9f3JqniDpkUMrdezEGjcPrZQnWHj,12.07616839,830.3,12.07616839,830.8
LUbjzPVNRpHLvsn5Ee9W4Mk3c7tPa9M1tq,12.14444481,837.23,12.14444481,828.29
LSkW8Vm95ykWbayhjpwTf27pTqf7VhUxDA,8.71506521,836.42,8.71506521,828.12
Lc7jiAzr7wmnA1UDLMqryJLvhbjaXoHgf1,9.71486295,825.87,9.71486295,825.54
LaCcZMyrAJfYLe3Auj5tju1DEFoB8mba83,12.59069603,815.36,12.59069603,811.37
LL4K2zw87bRegaKNVqV5tMsbZA2Pa6T5SP,10.44263934,813.46,10.44263934,810.75
LVj2jYg4FsKhaWHB3WDtD9tF2WAovwKX3u,10.83,811.61,10.83,810.55
LcGixKxJydcjXwfAiDnq5NsTjy7RTJzNAD,10.31792175,802.8,10.31792175,804.42
LTQYGbWPEZeR8x6AJFUS1X9F2mQfvVNnJf,9.65984418,812.53,9.65984418,802.82
LaA77W5qj8kPwDMEMPnib5fWTQsKD5cAnT,11.50964737,797.58,11.50964737,799.46
LPpKQKpeKFx44zRVwxDNdBgKZmMphJ4XHD,11.41412878,792.66,11.41412878,794.44
LWxLPKFrWTtLmbie7vGTiitTjL2AXkrh94,11.22792429,783.39,11.22792429,784.17
LWXLDrTJWV7yXQnkRLTmW7oXexViYeEyqa,11.306,782.6,11.306,782.6
LhAyVT4CvtkfCzxirgBG3pcdfi7Y4G9JJc,9.75675394,779.46,9.75675394,778.89
LQ8UMCRyqFpi9JNzw9hvGhravdDp5Vrbo8,9.29113579,766.52,9.29113579,770.71
LL2KpDkMx8B6DugSqy2EEVeQFWtE91uk2x,9.89934531,761.94,9.89934531,767.16
LYBGGFVPtuo7iPNNv57bnGjnRFKNdiQQ4G,10.11394386,763.25,10.11394386,764.65
LeiYXh1XFwZyS7d8vUu41qKEuaK1jFy1yc,10.77871415,763.66,10.77871415,763.89
LZ22nEa3jG6eJ4Agyni5odDZkmeybNA3mm,10.48096621,763.52,10.48096621,759.04
LYvU4JkSCjQmnMJrWNPRTkZPemuameEU36,9.40887008,759.95,9.40887008,753.89
LRTjuaXjqbPGZdcRjtNoHx1vvpCgjC2r1S,10.43013088,732.82,10.43013088,753.78
LMLYs6bQvFC5Hvf8xj6Js5uqPDfFnGoZXC,11.77624581,760.96,11.77624581,753.73
LNBynSXadEd5KvoqFe8BNNZfzzoWYbCchY,10.71861472,741.94,10.71861472,747.73
LbjzPzad7HCD1AgthsS8gwejp98NaXeZpQ,10.20084673,744.81,10.20084673,744.29
LME2VC6bx6o9W1QJXRqyQg49CtTQ39wFY4,11.27048327,744.57,11.27048327,741.29
