date,txid,direction,counterparty,amount_btc,amount_usd,fee_btc,fee_usd
2022-05-25,20864b3f85196b8d7ae42c3daedd4b35a174c1ba82af50aff72f5636da838209,in,14HfxGngePgW7sM4mStMrGUHG6K3xCoGVb,0.00130875,38.81,0.0,0.0
2022-05-25,28ebe18b4119bb46a7bc123194b93587ebecbbb4b9c52691b4eb830554568658,in,bc1q5p4mvqk8d4c7gzr86u9vw4nl2qwqaqcdry6pwn,0.00033493,9.93,0.0,0.0
2022-05-25,2a310cbfd8758432bd447b9823676f7710a7bc90496378a52373ea6ddd93d671,out,3QYzsuWf1cyysWAr35vEY7qK9xwE2zkS1W,0.00674406,199.99,1.336e-05,0.4
2022-05-25,2c6eb0c1b62b5601379681e155bcb1c094b90f6bd11091f86de2b6eac826a2d6,in,bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,0.00477502,141.6,0.0,0.0
2022-05-25,2e43c832cee8e835baf61aa4e28fb97dd3b6ed1ae7e41139d66f818134d432df,in,bc1qg7p6q9khfcvud78snqt2ugak6rwxswdnhlktdd,0.00175856,52.15,0.0,0.0
2022-05-25,43adf163f8b36182f3c7de4f8028861962e63d8b2ea56f942e11a5d9770b97a7,in,bc1q8w0dj66z933uh7ym62wsrwf95m0t7dmex97se8deyxy09suzh4rq65h52k,0.00280401,83.15,0.0,0.0
2022-05-25,443f5472de071fe8a3a2c52444963167706d723b93bc889327703e975c70598a,in,bc1q8sve5rxs0246fna8xr3v8743lde3cuzdzjhyvl,0.00155889,46.23,0.0,0.0
2022-05-25,4f62cee64129f08bbd499c16ff5abfd012d95a6cb9ce17141a62c37931ea40e9,in,bc1q2lj6qw9sxs5mmyz2jrfeegrk0kgev3mh0g9j62,0.00163284,48.42,0.0,0.0
2022-05-25,588c4dcb43764c66be39a53e408faf18676c0c663c0290f7a596f477e834e6ba,in,bc1qhmcjg3mqtyl9cg82zqc8vfkyeh548t9enlt9kc,0.0001714,5.08,0.0,0.0
2022-05-25,5f1ce2594c8091e5c2f38a0001ceefb8ef5fba3cec3387628c8eb158a102dbb7,in,bc1q09kpfgha8cj5zt83vqqpxejyvftv7g9hrwk2p9,0.00158254,46.93,0.0,0.0
2022-05-25,728591f1898a6a5854d8ec0cfb8ac282e07a5ab34fb1ce54822d6ad38ff88d9d,in,3D37haPuLVZbtsbeCcVsKbEHKxi2cB2pq7,0.00173172,51.35,0.0,0.0
2022-05-25,770bce90850cfd5eb30836ac7f7075b6fd951294d83a9141f54294c9c53860a2,in,bc1qpg06ctx637jp7sk06e5yjsw4zzl5dvrkl9m7c6,0.00138414,41.05,0.0,0.0
2022-05-25,7e0ac89d74af7a33e406627b02cdd3919e6684fc09ae47f0fc30bfbbd6b7eb2f,in,bc1q7gj2uulz08e4mzqvc3fqlq0pexg3tu47hwd794,0.00077863,23.09,0.0,0.0
2022-05-25,80b0cb59dcfe5a7d4e9e93047001ed09f62d4165f2ed12e1d09ccd4178c42528,in,bc1q7jjrzf4t0ad3gd07y8tn0y3srdcy3tk3ekauz3,0.00093185,27.63,0.0,0.0
2022-05-25,88768a4c40669e54bed747c4aabf375fc3f336a48409c9d4911cd828445503ab,in,bc1q3x2cq2gyx6ge7cmh9qdfr8aflxr0nfe0ckfwjd,0.00067709,20.08,0.0,0.0
2022-05-25,92396526692b05967bfdb3b8454b4c0d60def62869b3004ba7a54c52626ee4b5,in,bc1qnyrrxnzlh6h94pc453v4es8a5sug8j52hwv37r,0.00139337,41.32,0.0,0.0
2022-05-25,94fcb0e428d7f2478166146127ec03f8bda2658ec559c932eef9b53598062f01,in,12CxpYwEs3DdAFJ5rMQDX9xvnJUdjzqsHP,0.00121744,36.1,0.0,0.0
2022-05-25,99b1365c3ba8c0c687fd0835bdcff11c8d55ff7534dd153f96d9cb8dd0642258,in,3M3XMaU7qP6Rvu8xwxj6EHwR9xu1eSdwkT,0.00118818,35.23,0.0,0.0
2022-05-25,9b6ddf0e8f2d83dd123ca9c3c7f377deee96adac246440476150c6568cdd030f,in,bc1pea9a93htpx86c89hv9rv88h5r02kvn54xd9luddk6v7qpaergscsuppvx6,0.00020189,5.99,0.0,0.0
2022-05-25,a07194f53db027deed0e4ea9b6c21dbd2720a1b7b772274a006efe48fa71f2e7,in,bc1q2nnnvg9uc9paqlf69v4sjmqvdu4s73ld8v9gte,0.00180223,53.44,0.0,0.0
2022-05-25,a1ecd53253e426d095736605ba158af82d73f5c894404579fbff046542cae260,in,bc1qceppu8y0n4zttf04wwayvlcy5eak99ktrldrka,0.00183769,54.5,0.0,0.0
2022-05-25,a965f09b2c29fb502fdfa55da7d5c1be273d32eeb13434aa2fda87cf74938fef,out,1AoHrv3z67JfWbUGeALoYd3byafuQVcmRs,0.03523546,1044.89,6.372e-05,1.89
2022-05-25,affe1cd8f9e179716bc75b9890d663ecf27eeed7cbaf90998ccad6e7b9e8ad6e,in,bc1qlyhx3sy2lfu3f6dl2nnzewmm0f2dr7r3l9efym0xnpu26lgzxsgqey5tny,0.00111939,33.2,0.0,0.0
2022-05-25,b471ef47e4f99e3830339e9de0e03c9849b443b33b24ad27f0597fe9ff51c42b,in,bc1q2dju2w3nq4hxwugc957mpzlh0zsj9ezfqla7tw,0.00052118,15.46,0.0,0.0
2022-05-25,c0183db6d6df5823a95871cb02f12eb9edc93e829b45a2fce169e72458f58020,in,bc1q432p22dtg8g35pfcq0pz272ues5apuxgmtmh9w,0.00107383,31.84,0.0,0.0
2022-05-25,c1022d5d19a838d2999133d27894d2df545b0980c32dbe161378aaa8229ee1b8,in,bc1qjsafztcszhfesf5rdl92xu20683p6mzl3sr50u,0.00166235,49.3,0.0,0.0
2022-05-25,c4e5f3faafbf31760fca21ef911a91919674c2d678ff381b27ce85694cf8ce99,in,bc1qszm9pc94x5aw8anzhs6s2g8sv3gyuej3wlkakh,0.00103378,30.66,0.0,0.0
2022-05-25,c59243ac0d43669a5fc50d50ccd4cdec99930c88657ac957a153db33276249df,in,3QL1WSFhqrNVfrruwFJAG4cHmcj7iymkw8,0.00152112,45.11,0.0,0.0
2022-05-25,c59cbaa53e6a22a29bc12e4127b4286a1558925d32d40f9565ccf5a5db8795ea,in,3D4JhFfb3m1TVDyJ1CxP8TvWwNtqTVJ3ga,0.00355899,105.54,0.0,0.0
2022-05-25,cad30204f2412b90bdc8b5d2ebd921a952f4eb50a0cc9e9f5285b4a1ee5198aa,in,bc1qvzyslfvsd873cplengq8yd8h2cj6nq5fps32dr,0.00050801,15.06,0.0,0.0
2022-05-25,ccc170308b22fa55e51416076569e4741b52d8cd0d3fa7795d81ec9186aafa09,in,3F71wyVb959Cu6gHmdB3tAZdcNJbRSwaPZ;3H79qFQDTJuKHb9E9stHNg6yQv4DNFacEQ;3LQ9kwVav5N7boWYFxUGudkodYU6Z35mZG,0.005,148.27,0.0,0.0
2022-05-25,ddd60d118644aed2d374d3b65482e0d7ff41e4f160c81f5a8b4f025bb6f161c8,in,bc1p02pdgkd780j80ufkz4mtapeq37s4nh7pq65na7gsn4a8uj2zzd4qduyz5g,0.00042564,12.62,0.0,0.0
2022-05-25,df3696cda03756b93d9f8924514a81b2d35a8fc56f882e00cdf55bc88800db2a,in,bc1pw24xeaj2g7pveeulyfn53mwlgn8f3g5njmhaka2gvcf970uxa26samhnkp;bc1qtjuuyh540jwmq0jeh286m39wd7wzsmak9fhcdajtdeptl6q9v3zs09hm8z,0.00033383,9.9,0.0,0.0
2022-05-25,fec25931dd8dfb0e3b015d12d3bdea53e27760eb2052c655fbdd5195a7c365f3,in,bc1qh6xtdc9ddr7edzehrddn7ctuvfldxewt6lmzda,0.00070518,20.91,0.0,0.0
2022-05-26,0a692266baace3037862d9fa99edacce395d1c5fdaf75f3ecd08b83995015223,in,bc1q00d5yn0z6wfnz084ruxq6laq8mcutr0z77tryh,0.00058301,17.22,0.0,0.0
2022-05-26,1022765339b0e4ce3b392b1b581baee0bcc699560f2682633e9529e0856f16ff,in,bc1qgym0wyjvu0828cptg27v9p68rvrtpnvl5ejlaqsjnx8sjfg38j7szudjfs,0.00021368,6.31,0.0,0.0
2022-05-26,15668c35bd6e70f8d1a69622e2aba17a8d53948c97331abb3c79305a7eb1992d,in,bc1q5p4mvqk8d4c7gzr86u9vw4nl2qwqaqcdry6pwn,0.00067207,19.85,0.0,0.0
2022-05-26,1bb2898712a27bdaea9039012600cf0938b04999fff71001162ac68f614eac63,in,bc1qq8kwe9haqq5kph6ts45w4d72sux7g88n0yzcwu,0.00168888,49.89,0.0,0.0
2022-05-26,2340675f1aca815ebed933843717b755c84bb0822a3299f8a5723378e7f800c8,in,bc1q4xa5p663q26m3592p966mhk454axpjvjgsu5lu,0.00086025,25.41,0.0,0.0
2022-05-26,2631f30d0c60c6935873fb9187d31c8903bcc09a789c74b784c23c4ea582d6e2,in,167BeWAAgtWq1n8itjKs5KEPrpcutZEemx;bc1q3mf2ccalkv6d6js9tgr2pwy3w7ln5l274z344y;bc1qjzq6xk95t3fh49tq4qv0a0sf3lgquj2usuz95z,0.0006122,18.09,0.0,0.0
2022-05-26,3358dbdadf6b1259122fd2ae07a27437d6dbe5a052b56309dad9ca62d0102d60,in,3Qs5ukd6uyyt3EKRQfsDcWrjR3eJv69Avg,0.00145724,43.05,0.0,0.0
2022-05-26,408ad471ce8b4918e896bda4a242c1f80fd64b0b6810476363bd812d3a0e7f77,in,bc1qgsxssmtuv8gk3jusjkcgv5y5x0t7z5r4z3enh8,0.00023646,6.99,0.0,0.0
2022-05-26,41f982fbe0cd191d274d0202e2965c57c833dffbbc516b2650251322a219b4ce,in,bc1qdlfmvawt9u5p4rltsk3r0w8lkzmxsjpyrzhrm6,0.0016867,49.83,0.0,0.0
2022-05-26,473cd734380f28f33b9aec3c73200061fe4db2f072275355210a20d24372e782,in,bc1qk88elhwa0um68dnqlq3jcqyzqafhtvs92crzsc,0.00686029,202.67,0.0,0.0
2022-05-26,4a895b663500458d8d01beb40be742ffafd719453c6c45ff7994e76c203cf5a9,in,bc1qlkc3gdp7q7pe5dp84q9qnnp02ycqvdptwsqh9j,0.0008635,25.51,0.0,0.0
2022-05-26,51f82d0ff9d144f062ac5101effdf9857a30f400449de38b76475989a788422b,in,3PKYnD5D8P7EYBSgRf5WRd5TvuJLXmqX6r,0.00071526,21.13,0.0,0.0
2022-05-26,59fe3d72b807150fadf40709c7e90fe3c6e179b0ea8a32134542b0e7a7c69fa6,in,bc1qlwf36n6s3dsxaqy4smf7flc4lvmc7q6s5t88p8,0.0044564,131.65,0.0,0.0
2022-05-26,6930a124054fa054a85313ee2d81729b355487625051fb06e7540041d9560666,in,bc1qnlsf8gv69e8klf5q254r4ax5fu79a2ah0gha9rp63afh6hjkx77qm0m0y2,0.00053146,15.7,0.0,0.0
2022-05-26,7095d6eff83c0143869592d747f5c4618d846f1750c0818521637eab33b11bd5,in,bc1ql4zranrnk22smt7ny48r33kcs3ehefn8tahdmz,0.0004405,13.01,0.0,0.0
2022-05-26,96001d3db7c6b4b8c2b2a0249583fa366b7005538c07945461b5889eebd030a1,in,bc1qlq72j84p3mzprmksgt3685zz4cjfendhddfvg4,0.00064239,18.98,0.0,0.0
2022-05-26,99d60d466f70c3b18d442302a3889afee4a6c65bee286d7e50fdb5bc8eed86be,in,bc1qmm3tfpsvxxhgf3d33zxq6ccalt23zlt3s0wd74,0.0023695,70.0,0.0,0.0
2022-05-26,9fa754ac1a5172f02354c6b7e798bd46e52009cf3dd5ea0974f231797dc3be08,in,bc1qcpzpy2fflfaattsjjqgedk763p5h43s6cvcena,0.00473989,140.03,0.0,0.0
2022-05-26,a37497497109ba4924f5aaa3bd148be1c8dff3e24165d997cea904ec8706023a,in,bc1q85fxgdakyzwunexh72769v03rd4m3x0ucqsslz,0.00104063,30.74,0.0,0.0
2022-05-26,afee8dc6ba666ebc1769fc1de84768f446b3136c6832a0ae87530b800a9d8921,in,12bbhcdpM7fLvYgvoiEREFfiyQfDceo3ML,0.00135,39.88,0.0,0.0
2022-05-26,b4efc55c3e3de8ec478c03805472afa7f3e4a4d8f252141f9eb4c0b62c5323bd,in,bc1q9pyx6g968cdyyqhegrlvt8ltghnu4y9082jewp;bc1qfu6r9pzl6gvm7ehdyvvwul7v8d3jv7chrukx9z;bc1qgm8lnj4rjsnjxfc2gx6h8gzsz9uh8fef5pjk4p;bc1qjxn6k5pv46jhadxfcpa2a32nlttezy9vn23sng;bc1qnl5unr5rnm8m6e83strdetp3gxync7k3asykjc;bc1qvsret4ku8yn9039qenh59csas3zg0j7z06ghzq,5.768e-05,1.7,0.0,0.0
2022-05-26,bda91205b572d125700123ecb5c4eda8d244a23409916c95a132839f89b14275,in,bc1q4nedumpaynwukz47egpx8u78vlegrh0vvwpsdm,0.00037688,11.13,0.0,0.0
2022-05-26,cf8d9ee470cfd07cb7b2c77ee8e5b6b79a31b71c71e5a58442c208b0fab2befd,in,bc1qe5z6vq22mr294xcj9lrh3v5qc0utzfvs52wshg,0.00060941,18.0,0.0,0.0
2022-05-26,e370410be1d72d97120debeb8844d571df899aacb2aa04335118230bf41840be,in,bc1qzz6nk5s7l0p3ygap50t5cht57f8ddrvk2r3l8n,0.00068692,20.29,0.0,0.0
2022-05-26,e6f54e5ac2139f198e6277d232843784b1bb4d4cfd6d83a5136b2eb1a58e8894,in,bc1qxnhkk9r2xydghz2cgduh50e9m4jvk8298vruyv,0.00477285,141.0,0.0,0.0
2022-05-26,ee818a9b6138d94fdf32c56bf2319a8a55511dd0170c9a60051cfb67b3d49ad9,in,bc1qqe37xx8ve42kvupgskxh7rxd7w983h304p0d33;bc1qtjs34dvjwuvqkapp6k5gmxvytnj5nqllnevs22,0.00186276,55.03,0.0,0.0
2022-05-26,f8b2786a510a99b327a3829a2c6a8b11844e707c059e16dac6f51919d4895e9e,in,bc1qxz44gk6l5s42rvn8hvmxdnrhre7mu6fg7l3dl8dq0ek3ztsfgxxqvdld6w,0.002218,65.52,0.0,0.0
2022-05-27,0d93779c938674383c048b31f871805eff4449605612b533db01210b0b353998,in,bc1qq2xkz64a0z8dmuxhw2pl66k6krfcjg7af8m8p7,0.00036571,10.68,0.0,0.0
2022-05-27,174f4e03a2565f107dd46568ebd803bcfb00593eb15ee4689136504be9767edc,in,bc1q3lr5530gcnlkfvcl6e2h2ew6w4ygem3tq0eehw,0.00705962,206.15,0.0,0.0
2022-05-27,2d251a22d9f2272470aff60707e48ab690a57180e60c8e27291f1d83f8de38ac,out,bc1qxt22ss8rssvqtvgke0hp8tamtmnrsntwlk8uf4,0.03633937,1061.16,0.00015915,4.65
2022-05-27,35c40c4a6ba94db4dadc480f362c1ca3c0e89466b1f0deb0fe56aa34a59c94fa,in,bc1q00wj76em60rtd3372qlk6202nlmn8cxs806gcy;bc1q0ckxjen8dwtud4fwkk5cshml3tqjpt0gl4tz6r,0.00062118,18.14,0.0,0.0
2022-05-27,38d320a57b94e1e5aa3f4520631a5a331f09db9be30afcaf8d055e47de500b9e,in,bc1qdkvqkkhfwe8l3jxzxzjpedklvy0vngat9dp0dn;bc1qpeuz2jmr9037jar7kyknhwtcg7eg5wp4q2qaxk;bc1qz968hce0jhnu44hzp03fu5yqcc7x96zdh7lu9h,0.00161976,47.3,0.0,0.0
2022-05-27,3c2b7a55dceb6432b296d9207b950a06add7010ed3aed7083be6f2ae78904323,in,bc1q8zrl4pljudgggms2rsafcl7cg4clkau86l7n7c,0.00077044,22.5,0.0,0.0
2022-05-27,3fa71fc3c9db95166b279bc913d3b0741f86ea4cead6bb100ec4d2417ea28fa9,in,bc1qesxwk6mls3lx33naumclqfk40jtwtzdtdrps68,0.00119622,34.93,0.0,0.0
2022-05-27,4944cbfee61f901d7f2842ad3623771737156571b3aed90314236e4028a6fcd9,in,31mQYgsHh7f5g7s1wDpvCDZWMaJswna5cg;3BxVernNStSETdUjLQjTRNyKKNbWNVfnoA;3FEqrfeMxoBYzFA1fUae5iu7W2zyUou4Da;bc1q45heed0hndns5l8ag0tdplr6u3zn50ct504fy8;bc1q6w7wjqel4k9u83e92yfymn4hup6zllk43zq0d2,0.00097303,28.41,0.0,0.0
2022-05-27,51b9977fdcf9d2397695084d3f9bfba5663e1228e58505fe824f1c3f6628cbf6,in,bc1qvcdfutmdr7lnnqzcheaql8twp5wnnwl3k6dkx6,0.00073887,21.58,0.0,0.0
2022-05-27,5fc9f0e40360c515db28eb681c7f7ccc65c54232a53cf45067609d5b83d25fb6,in,3Dcw5c8J2YEwRfWXzvfjWSzGWc69ndZqck,0.00069117,20.18,0.0,0.0
2022-05-27,6ccc508fc51aa4bb4378d6b40397c52caa7390207dc8192ee26961381643e77b,in,bc1q5x2fxua4sh2u35flq79v9rqnk3hpkyzm2ll44k;bc1q60c8vhq37ddfa7nfwmhtjj0wlqlqnfx9shahns,0.00163,47.6,0.0,0.0
2022-05-27,72e956c1942f9d0b48ad72017b2b5063ecb5c527596abef6242244da792f0de7,in,bc1q2kl9qkqc7jh83gs3k9m08c03p4fc39hmduz2qg;bc1q5tqzsnllt9f2292fm4hwahc7mszq042cw8nysm,0.00121217,35.4,0.0,0.0
2022-05-27,81e48925b8abb3034f4bf4ca3b185f746a07cd8c93127d4ae7cf11f40ee04c98,in,bc1q06rzfghtduguh7tmhf7yxgkd9xlq7g6n0n86tf;bc1q0pnkau0ng4ygyet07nldmnx8eujkq0rejft7eg,0.000637,18.6,0.0,0.0
2022-05-27,8248c7e2514ea51f690b9a20ba5f144a86bdaf4d75f4aed84412db7cd1ca9281,in,bc1qsld8mc2sxfdvgd5g4tfe3zf7upez6a64dyyg66,0.00165024,48.19,0.0,0.0
2022-05-27,94063f75b285743acdba0a7e60ea890673c29004325e774ed689676752709908,in,bc1q2900l2svlw3dlnvrzpgu5j4n5dud8mq4vx4q6p;bc1qg2ktg00wgwjmqum4klz4vw067smglsqyadv8dg,0.00069174,20.2,0.0,0.0
2022-05-27,9d2b4cba4d9ed5b8dc9162fa855790094ccfbd7681cafab5437e687f2a7bec62,in,1PrEaKaAZwSoV3ZnwBcYMoRZcLWW9xh5BF,0.00102817,30.02,0.0,0.0
2022-05-27,a2a5e0ad2d27f05b7ffc7d4a631a1ac694fdb33616c1df42461e3fdcedb7d2cb,in,bc1qh7pm52ujkn07dgx8rddyl8qw5u9ljmsdqak6g8;bc1qnvt080q83sp3fuf7d5n6sylj3tclsmqzu5d4ne,0.00370608,108.22,0.0,0.0
2022-05-27,a2eca107ed171ad8dadf5422df0309cce2af0656ee16ce40a9fe65e5f4d7ee17,in,35Urk54Ap5WVa9Vt9efeb7GjPaHYbnEtKM;3B4Jtb41hKa3YXcGEWeGd1eWLZ1o7BPFmh;3EtGBZjQ5CvwVo635K5MYJg8ih5iGRub4R;bc1qaa7zrp6f3m6k79x9pl4fj2h3wvthaax0489jxszevcsjew8kz0ysaws7j2;bc1qadf3kakl6h3pyec99mz56yvmhl62a782tpmg283yqyuvydq3s62qk8fyfz;bc1qf76cux0d3pvkzy4ylhjzamrmjlvm46dh0yc7vp56t7a36p706f4qr8dt52,0.0013,37.96,0.0,0.0
2022-05-27,ac37766195ef39ca86a4b0899177b68c2b5b2efaa3ba5306fcab71af973aa188,in,bc1qhgjfvp2zhwzj3y3nan53uue4ttgy09tr8dp2ex,0.0010422,30.43,0.0,0.0
2022-05-27,b18d2d9c84ba0f4e589ddb032a52c214d9c65b7b38357545d6b7123da2fbbbbc,in,bc1qkuumxjdk85n7265rpy34mpd0qjmpz309lxet0k;bc1qska3z5sea72yda7pf5q6wz7mt5vj2jzvwrumte,0.00053377,15.59,0.0,0.0
2022-05-27,cafd9001510ddc17ce46f09d54d857f995c7143f3adef9a80b79ed1a9d5b2d17,in,bc1qtlv5z5eys9u823l88600w008klnsm5aa5g25xs,0.00339741,99.21,0.0,0.0
2022-05-27,ce39f77ba38d9b7c7a48b5949761d3866086e566012e18732178c02433061fa6,in,bc1qjg0wwmr2vwnzqjrexae27zyaqe9dn5k5pgx4mk;bc1qt0fdlmjs6yr6hxddtlyf52g39k3h6ss9uqy644,0.00063498,18.54,0.0,0.0
2022-05-27,d4698cb07840e4216f3e99b7f10e984b899082b5a61c273ea3a08d23b174308e,in,bc1qsdnvexdltxd5c9492z39jsnj4ngrl3qccqxc2e,0.0007589,22.16,0.0,0.0
2022-05-27,d500e449a8e0993ed4a139009d5291665740ddc8aa33daa31a19b069a29459a3,in,bc1q87ax9728hdpvfkwpcyll35vurcu8gre9sdlj08,0.0010362,30.26,0.0,0.0
2022-05-27,dd777d0174aa767665890002f8b7505ea1d963a7f4f363abc6775a50a9acf4ae,in,bc1q6qzazx7kwg6hy00mftfg688zkemw4f59p2lfv7,0.00059121,17.26,0.0,0.0
2022-05-27,e32ac2d15169f878e084195a525b29508e0dc5a7eaf74a7ac35fd404f948da81,in,bc1qq5a95kv7cxhgz9awnvrtu8ndexgut8upmacxjw,0.00063673,18.59,0.0,0.0
2022-05-27,eac13367803315797fbca2df933731e59ef61686aabfe07da3caf58fae4b0515,in,bc1q60fcqyqtjk399mjx6z7faqgk2gx2gg5zkwq946,0.00179348,52.37,0.0,0.0
2022-05-28,004b00325cb04baeae176d91ffe5dead4bfed4d293b3290514145455c84a7a28,in,bc1qms7c34trga3ufk6gh0chgsz5tc6azawfxdkknk,0.00204371,58.51,0.0,0.0
2022-05-28,17bd9557321b51a17d9659e05a37b5b1f72bba99665c723b8164496b38768c02,in,bc1qhx2rpsj42n7efdy3a4kjjmxu8fyggh5em5rfej,0.00030252,8.66,0.0,0.0
2022-05-28,1b08e6f0b8783560c0c1043f6071820b04248331339f6f6c0adbd9f278e5a273,in,bc1qcedn75sv0v06848a0ext8cwrzhk8el2hn9xcak,0.00033019,9.45,0.0,0.0
2022-05-28,1c65066f001c16b7b3a8e8a40571070b682bb13e30440799e425d2d4d9021474,in,bc1qtvfn4ntt8lzqrfyvw8kyuhgyx32wqhy357fhyq,0.00163929,46.93,0.0,0.0
2022-05-28,229b4466890c7981cd8be93c400811242378088b6ea2235fe675c0105f9c0139,in,bc1q70v70cu4s9fkq3wrnk67vyjdaw2eugap5vs8wj,0.0017265,49.43,0.0,0.0
2022-05-28,24022ca0bd277dc2b2dd1e3a5da7dea9b396944c46f824f1e833c2ad107b3b51,in,bc1q88aguy8x5hlpsgu3tthq5aqwh49huc870z6x9d;bc1qj4qyz8a8tchemt59s46yvlek9y7lwl2c90q0yq,0.00051722,14.81,0.0,0.0
2022-05-28,2703df1a49bc368125a4db2f49bfa2db12499e70d7bff824cb24cab0de7002c2,in,bc1qg2t5ys9dpcwqep34akxv7e0ms306axvlgvkdcs;bc1qyz7utpgvr9s397ggad9nfxdzlqkeq7xsm58m4y,0.00218987,62.7,0.0,0.0
2022-05-28,3b70646947bf0609e6d5f816ffafa8bab9ff2f15866e0929614b89d118fcee31,in,bc1qa3pdq9xeazuaam7aw06suu6n6dqdd3vr2hm9km,0.00051743,14.81,0.0,0.0
2022-05-28,4373a075d233923bbdb87d42650569992889f3cfc8136febeff789fadbbb9305,out,13USqNVVqixFVfrtgopQauZCGy74CW3iF9,0.00519668,148.78,1.122e-05,0.32
2022-05-28,4f35f7110666bbdce5c308d94165911d25556dc6747609bde6e57bb34e31dc03,in,bc1qv0yvuurgmsz9em6zp2kdy9na7782jf0jrfujt9,0.00097636,27.95,0.0,0.0
2022-05-28,541bbc7942f310471b0d859bb134a6fd56ea089629b6dcd6d1264e2d1a94f612,out,1AoHrv3z67JfWbUGeALoYd3byafuQVcmRs,0.03642509,1042.84,7.852e-05,2.25
2022-05-28,555a29b47f93e22aa7a5b317e7b0a106c444cb88242353464aeebe20c9baf2f0,in,1L7pKWV9HrYJ2vuDbsN5TWPxTg6FtcwCHo,0.00044,12.6,0.0,0.0
2022-05-28,69ee8fc75d69c6beab91010be51e2c234c5f07a3fee65a14627ac71ce027338f,in,bc1qr9lcp206ywyj5udrytw9c7jx3avya6zalc6gm4,0.00164792,47.18,0.0,0.0
2022-05-28,9e382a4fcb6e1baf31947d3ca69420231faaad3b755ca3623ac12558cb8bcaac,in,bc1quwghgahkqy023l8qwe5xaq0vxekt25wh7cfvvpzt0vlklt357q8q48ze9p,0.00305045,87.33,0.0,0.0
2022-05-28,a6484e23ff408af7ea63a59029d0d69823f6b711a33e8ef8ad862218181ace3b,in,bc1q2l669l0vjlnyfcuxqwesnxcrepuwjfrtu0xn4w,0.00104219,29.84,0.0,0.0
2022-05-28,b6b34527a94e801984ec1be05cfce82d5457a0d49d65c39a13d56a845fcbbcae,in,bc1qj29p20kka2djsuhv2xcl0f5u8agvh5jgcxv9kd,0.00333425,95.46,0.0,0.0
2022-05-28,badbd23d67a8b03c517cc1465785d5787dda45a85975aadb1705142274ac2769,in,1DgjQZZfLXwcBMXSy5DHkj9pSVzL1wqAu5,0.0033283,95.29,0.0,0.0
2022-05-28,bd22432a2f6edca249db79e6d55c45c4c1576e58400d5149e792cf32b6d0da35,in,1F39XDYgcxMxmtpfY43A4vS8sD4wVYe7Ay,6.914e-05,1.98,0.0,0.0
2022-05-28,bee0a47496e4a5ea60120cc9c4c538e19dc24a897ca9b65f9170daec53cf67ce,in,bc1q0jktylg5tfy3autq2tw5ptjdl3xqh822hwpdqh,0.00104323,29.87,0.0,0.0
2022-05-28,c60828d5217a819ab21fdbe818fa4360426e4af308177cdd895bc9ab9aaa475a,in,37KtosCziWpmgrdTrGNDUCgvbWuppddhgf,0.00329959,94.47,0.0,0.0
2022-05-28,c78609abf8b14355502bcf3ba8e8b20a30a6728a3ed2b43c8adeb6dc28fede80,in,bc1qyc4g3kf4a0qecu3reagzqd5fhlamgku2gp8cyl,0.00052015,14.89,0.0,0.0
2022-05-28,f020f350415b922fd9c69e2459515e0194769203e60e660da83ac20df353b505,in,bc1qkuktk6z26j3dv2rneu9a3xd9hf9f5j6kc4ajmw8szay22mkuj3tqvs4xd4,0.0019119,54.74,0.0,0.0
2022-05-28,f4f1cc71039affcda8b03ded3bb217b3fa7fdfe3b8b7bae8bb9a73e6857a513c,in,bc1qw3zufn0jav3g2k6fvfzp2fwdgdtnjmwc4stc9m,0.00099882,28.6,0.0,0.0
2022-05-29,02221cd6a5ce935bd05112f5445b553655e5792ebb1166eb344126e45472f6f0,in,1B54KBLzDKwrutqR5frBd4CiTpNVNnnFoF,0.00065115,18.9,0.0,0.0
2022-05-29,040c292bc7e4b4ce7b96c0a2a25673953f971482be7b773a81e45dfe66f2348f,in,bc1qwz0nlpvh6sv4y6wmg0dmnyqyqu5ylhtyjhl325,0.00130236,37.81,0.0,0.0
2022-05-29,0804f47ff1de1a4679d55cc3658fe8d93b475afb2016416aa44c83e0a56a38f0,in,323VuECHX1GX2yyLopFa8QRUku1ruBvx83;32sX3ozGKb2GYxJnRxeSLKYEW3H4MZvzC4;33G5p9PS7KDj8Wx52Mtf7ZXCYYd13NMKVM;36ecvpL1wM57g9vPnfUx97GmwaLvkAoPCD;39qTJaEW7DJ8QMf81QBAUUPdrNXcMqD5bP;3Ayq7wBhuP9dsnzJr5CA7CSXLGepu36oZa;3HN6m756XcuFBQZs3GchYddcikpANFkD74,0.014,406.44,0.0,0.0
2022-05-29,3b60f993b863c7f774e7901e5833cde4d39a94d2ef1514a68be2315305864976,in,bc1qs7pknxmfvczzf3fqqcsusnl4h85rqj9m3dfwfn,0.0035413,102.81,0.0,0.0
2022-05-29,45e4dc19a512cd2f41a50a2864dbfc117abc8c14d9e9c6ae399b7f6cc2016a7d,in,bc1q8t9p69j2tc2z4hkm0xnl4nq7nn88cka3c5ljtf,0.00344981,100.15,0.0,0.0
2022-05-29,46f508c8f7c9a00f1a834753c3a8b13d219dc67f7f520bee99dc8c5af15c9817,in,bc1qxt903j5zz3e5aj6294jxhanewcrczhpcw3fkv4,0.0017165,49.83,0.0,0.0
